draft_yr,player,draft_pick,season,age,tm,lg,pos,gms_played,gms_start,min_gm,fgm,fga,fg_pct,thr_pm,thr_pa,thr_pct,two_pm,two_pa,two_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,fouls,pts,,
2000,Kenyon Martin,1,2000-01,23,NJN,NBA,PF,68,68,33.4,5.1,11.4,0.445,0,0.2,0.091,5.1,11.3,0.45,0.446,1.8,2.8,0.63,2,5.4,7.4,1.9,1.1,1.7,2,4.1,12,,
2000,Kenyon Martin,1,2001-02,24,NJN,NBA,PF,73,73,34.3,6.1,13.2,0.463,0.2,0.9,0.224,5.9,12.3,0.48,0.47,2.5,3.7,0.678,1.5,3.8,5.3,2.6,1.2,1.7,2.4,3.6,14.9,,
2000,Kenyon Martin,1,2002-03,25,NJN,NBA,PF,77,77,34.1,6.6,14.1,0.47,0.1,0.6,0.209,6.5,13.5,0.481,0.475,3.3,5.1,0.653,2.1,6.2,8.3,2.4,1.3,0.9,2.5,3.8,16.7,,
2000,Kenyon Martin,1,2003-04,26,NJN,NBA,PF,65,62,34.6,6.8,13.8,0.488,0.1,0.4,0.28,6.6,13.5,0.494,0.492,3.1,4.5,0.684,2,7.4,9.5,2.5,1.5,1.3,2.6,3.5,16.7,,
2000,Kenyon Martin,1,2004-05,27,DEN,NBA,PF,70,67,32.5,6.3,13,0.49,0,0.2,0,6.3,12.8,0.496,0.49,2.8,4.4,0.646,2.1,5.2,7.3,2.4,1.4,1.1,2.1,3.3,15.5,,
2000,Kenyon Martin,1,2005-06,28,DEN,NBA,PF,56,49,27.6,5.3,10.7,0.495,0.1,0.4,0.227,5.2,10.3,0.505,0.499,2.2,3,0.712,1.7,4.6,6.3,1.4,0.8,0.9,1.3,3.1,12.9,,
2000,Kenyon Martin,1,2006-07,29,DEN,NBA,PF,2,2,31.5,4,8,0.5,0,0.5,0,4,7.5,0.533,0.5,1.5,6,0.25,3,7,10,0.5,0,0,2.5,5,9.5,,
2000,Kenyon Martin,1,2007-08,30,DEN,NBA,PF,71,71,30.4,5.3,9.8,0.538,0,0.2,0.182,5.3,9.7,0.544,0.539,1.7,3,0.58,1.5,5,6.5,1.3,1.2,1.2,1.3,3.3,12.4,,
2000,Kenyon Martin,1,2008-09,31,DEN,NBA,PF,66,66,32,4.8,9.8,0.491,0.2,0.6,0.368,4.6,9.2,0.498,0.502,1.8,3,0.604,1.2,4.8,6,2,1.5,1.1,1.6,3,11.7,,
2000,Kenyon Martin,1,2009-10,32,DEN,NBA,PF,58,58,34.2,4.9,10.7,0.456,0.1,0.5,0.276,4.7,10.2,0.465,0.463,1.6,2.9,0.557,2.4,7,9.4,1.9,1.2,1.1,1.6,3.2,11.5,,
2000,Kenyon Martin,1,2010-11,33,DEN,NBA,PF,48,48,25.7,3.9,7.5,0.511,0,0.2,0.222,3.8,7.4,0.518,0.514,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6,,
2000,Kenyon Martin,1,2011-12,34,LAC,NBA,PF,42,0,22.4,2.3,5.2,0.441,0.1,0.3,0.231,2.2,4.9,0.454,0.448,0.5,1.3,0.37,1.2,3.1,4.3,0.4,1,1,0.8,2.5,5.2,,
2000,Kenyon Martin,1,2012-13,35,NYK,NBA,C,18,11,23.9,3.1,5.2,0.602,0,0,0,3.1,5.2,0.602,0.602,0.9,2.2,0.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,,
2000,Kenyon Martin,1,2013-14,36,NYK,NBA,PF,32,15,19.8,2,3.8,0.512,0,0,0,2,3.8,0.516,0.512,0.3,0.6,0.579,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,4.3,,
2000,Kenyon Martin,1,2014-15,37,MIL,NBA,PF,11,0,9.5,0.8,2,0.409,0,0,0,0.8,2,0.409,0.409,0.2,0.2,1,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,,
2000,Stromile Swift,2,2000-01,21,VAN,NBA,PF,80,6,16.4,1.9,4.2,0.451,0,0.1,0,1.9,4.2,0.457,0.451,1.1,1.8,0.603,1.4,2.2,3.6,0.4,0.8,1,0.8,2,4.9,,
2000,Stromile Swift,2,2001-02,22,MEM,NBA,PF,68,14,26.5,4.3,9,0.48,0,0,0,4.3,8.9,0.482,0.48,3.2,4.5,0.711,2.4,4,6.3,0.7,0.8,1.7,1.8,2.6,11.8,,
2000,Stromile Swift,2,2002-03,23,MEM,NBA,PF,67,26,22.1,3.5,7.3,0.481,0,0,0,3.5,7.3,0.483,0.481,2.6,3.7,0.722,1.7,4,5.7,0.7,0.8,1.6,1.5,2.3,9.7,,
2000,Stromile Swift,2,2003-04,24,MEM,NBA,PF,77,10,19.8,3.5,7.4,0.469,0,0.1,0.25,3.5,7.4,0.471,0.47,2.5,3.4,0.725,1.8,3.1,4.9,0.5,0.7,1.5,1.1,2.4,9.4,,
2000,Stromile Swift,2,2004-05,25,MEM,NBA,PF,60,14,21.3,3.7,8.1,0.449,0,0.1,0,3.7,8.1,0.452,0.449,2.8,3.7,0.758,1.5,3,4.6,0.7,0.7,1.5,1.5,3,10.1,,
2000,Stromile Swift,2,2005-06,26,HOU,NBA,C,66,5,20.4,3.4,6.9,0.491,0,0,0,3.4,6.9,0.493,0.491,2.1,3.2,0.651,1.6,2.8,4.4,0.4,0.6,0.8,1.4,3,8.9,,
2000,Stromile Swift,2,2006-07,27,MEM,NBA,C,54,18,19.1,3,6.4,0.465,0,0.1,0,3,6.3,0.472,0.465,1.8,2.5,0.724,1.6,3.1,4.6,0.3,0.6,1.1,1.3,2.7,7.8,,
2000,Stromile Swift,2,2007-08,28,TOT,NBA,PF,56,4,15.1,2.4,4.7,0.509,0,0,0,2.4,4.7,0.513,0.509,1.3,1.9,0.67,1.1,2.4,3.6,0.5,0.3,1,0.9,2,6.1,,
2000,Stromile Swift,2,2007-08,28,MEM,NBA,PF,35,4,15.7,2.7,5.1,0.525,0,0.1,0,2.7,5,0.531,0.525,1.5,2.3,0.642,1.3,2.4,3.7,0.6,0.3,1,1.1,2.1,6.8,,
2000,Stromile Swift,2,2007-08,28,NJN,NBA,PF,21,0,14,2,4.2,0.477,0,0,0,2,4.2,0.477,0.477,1,1.3,0.75,0.9,2.5,3.3,0.2,0.2,0.9,0.6,1.9,5,,
2000,Stromile Swift,2,2008-09,29,TOT,NBA,PF,19,0,9.7,1.3,2.9,0.429,0.1,0.1,1,1.2,2.9,0.418,0.438,0.7,1.4,0.5,0.8,1.6,2.4,0.2,0.2,0.4,0.8,2.1,3.3,,
2000,Stromile Swift,2,2008-09,29,NJN,NBA,PF,6,0,10.7,1.5,2.5,0.6,0,0,0,1.5,2.5,0.6,0.6,0.8,1.8,0.455,0.8,1.3,2.2,0.2,0,0.3,1.2,2.5,3.8,,
2000,Stromile Swift,2,2008-09,29,PHO,NBA,PF,13,0,9.3,1.2,3.2,0.366,0.1,0.1,1,1.1,3.1,0.35,0.378,0.6,1.2,0.533,0.8,1.7,2.5,0.2,0.3,0.5,0.7,1.9,3,,
2000,Darius Miles,3,2000-01,19,LAC,NBA,SF,81,21,26.3,3.9,7.8,0.505,0,0.2,0.053,3.9,7.5,0.519,0.506,1.5,2.9,0.521,1.6,4.3,5.9,1.2,0.6,1.5,1.8,2.4,9.4,,
2000,Darius Miles,3,2001-02,20,LAC,NBA,SF,82,6,27.2,3.8,7.8,0.481,0,0.2,0.158,3.7,7.6,0.491,0.484,1.9,3.1,0.62,1.3,4.2,5.5,2.2,0.9,1.3,2,2.2,9.5,,
2000,Darius Miles,3,2002-03,21,CLE,NBA,SF,67,62,30,3.9,9.6,0.41,0,0.2,0,3.9,9.4,0.419,0.41,1.4,2.3,0.594,1.7,3.7,5.4,2.6,1,1,2.7,2.4,9.2,,
2000,Darius Miles,3,2003-04,22,TOT,NBA,SF,79,56,26.3,4.6,9.5,0.485,0.1,0.5,0.175,4.5,9,0.502,0.489,1.6,2.4,0.642,1.4,3.1,4.5,2.1,0.8,0.8,1.6,2.1,10.9,,
2000,Darius Miles,3,2003-04,22,CLE,NBA,SF,37,16,24,3.9,8.9,0.432,0.1,0.8,0.167,3.7,8.1,0.458,0.44,1.1,1.9,0.542,1.3,3.2,4.5,2.2,0.7,0.7,1.5,2.3,8.9,,
2000,Darius Miles,3,2003-04,22,POR,NBA,SF,42,40,28.4,5.3,10,0.526,0,0.2,0.2,5.2,9.8,0.534,0.528,2,2.9,0.702,1.5,3,4.6,2,1,0.8,1.8,2,12.6,,
2000,Darius Miles,3,2004-05,23,POR,NBA,SF,63,22,27,5.3,11.1,0.482,0.1,0.4,0.348,5.2,10.7,0.487,0.488,2,3.4,0.6,1.1,3.6,4.7,2,1.2,1.2,2.5,3,12.8,,
2000,Darius Miles,3,2005-06,24,POR,NBA,SF,40,23,32.2,5.9,12.8,0.461,0.1,0.3,0.2,5.8,12.5,0.466,0.463,2.2,4.1,0.534,0.6,4,4.6,1.8,1.1,1,2.5,2.5,14,,
2000,Darius Miles,3,2006-07,25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2000,Darius Miles,3,2007-08,26,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,,
2000,Darius Miles,3,2008-09,27,MEM,NBA,SF,34,0,8.8,1.4,2.9,0.485,0,0.2,0.167,1.4,2.7,0.505,0.49,0.7,0.9,0.742,0.6,1.1,1.7,0.5,0.3,0.6,0.6,0.9,3.5,,
2000,Marcus Fizer,4,2000-01,22,CHI,NBA,PF,72,13,21.9,3.9,9,0.43,0.1,0.5,0.256,3.7,8.4,0.442,0.438,1.6,2.2,0.727,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4,9.5,,
2000,Marcus Fizer,4,2001-02,23,CHI,NBA,PF,76,20,25.8,4.9,11.2,0.438,0.1,0.5,0.171,4.8,10.6,0.451,0.442,2.5,3.7,0.668,1.7,3.9,5.6,1.6,0.6,0.3,1.7,2.4,12.3,,
2000,Marcus Fizer,4,2002-03,24,CHI,NBA,PF,38,0,21.3,4.7,10.1,0.465,0,0.2,0.167,4.7,9.9,0.469,0.466,2.3,3.5,0.657,2.1,3.6,5.7,1.3,0.4,0.4,1.5,2.3,11.7,,
2000,Marcus Fizer,4,2003-04,25,CHI,NBA,SF,46,2,16,2.9,7.6,0.383,0,0.4,0.118,2.9,7.2,0.396,0.386,2,2.6,0.75,1.3,3.1,4.4,0.9,0.3,0.2,1.1,2.1,7.8,,
2000,Marcus Fizer,4,2004-05,26,MIL,NBA,PF,54,0,16.7,2.5,5.4,0.455,0,0.1,0,2.5,5.3,0.465,0.455,1.3,1.9,0.68,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2,,
2000,Marcus Fizer,4,2005-06,27,NOK,NBA,PF,3,0,13,3,5.7,0.529,0.3,0.3,1,2.7,5.3,0.5,0.559,0.3,0.7,0.5,0.3,2,2.3,0.3,0,0,0.7,1.7,6.7,,
2000,Mike Miller,5,2000-01,20,ORL,NBA,SF,82,62,29.1,4.5,10.3,0.436,1.8,4.4,0.407,2.7,5.9,0.457,0.523,1.1,1.6,0.711,0.8,3.2,4,1.7,0.6,0.2,1.2,2.4,11.9,,
2000,Mike Miller,5,2001-02,21,ORL,NBA,SF,63,53,33.7,5.6,12.7,0.438,1.8,4.8,0.383,3.7,7.9,0.471,0.51,2.2,2.9,0.762,0.8,3.6,4.3,3.1,0.7,0.4,1.7,2.3,15.2,,
2000,Mike Miller,5,2002-03,22,TOT,NBA,SF,65,52,33.6,5.7,13.2,0.434,1.7,4.6,0.363,4.1,8.6,0.472,0.498,2.4,2.9,0.839,0.7,4.5,5.2,2.6,0.6,0.3,1.9,2.7,15.6,,
2000,Mike Miller,5,2002-03,22,ORL,NBA,SF,49,39,37.3,6,14.4,0.418,1.8,5.2,0.34,4.3,9.2,0.462,0.48,2.6,3.1,0.847,0.8,5,5.8,2.8,0.7,0.3,2,2.8,16.4,,
2000,Mike Miller,5,2002-03,22,MEM,NBA,SF,16,13,22.5,4.8,9.4,0.51,1.4,2.8,0.5,3.4,6.7,0.514,0.583,1.8,2.3,0.806,0.4,3.1,3.4,1.9,0.4,0.3,1.6,2.1,12.8,,
2000,Mike Miller,5,2003-04,23,MEM,NBA,SF,65,65,27.2,4.2,9.5,0.438,1.2,3.3,0.372,2.9,6.2,0.474,0.503,1.6,2.2,0.723,0.6,2.7,3.3,3.6,0.9,0.2,1.6,2.5,11.1,,
2000,Mike Miller,5,2004-05,24,MEM,NBA,SF,76,51,30,5.1,10.1,0.505,1.8,4.3,0.433,3.3,5.8,0.558,0.597,1.4,2,0.72,0.5,3.5,3.9,2.9,0.7,0.3,1.7,2.6,13.4,,
2000,Mike Miller,5,2005-06,25,MEM,NBA,SG,74,9,30.6,4.8,10.3,0.466,1.9,4.6,0.407,2.9,5.7,0.513,0.557,2.3,2.8,0.8,0.6,4.8,5.4,2.7,0.7,0.4,1.9,2.3,13.7,,
2000,Mike Miller,5,2006-07,26,MEM,NBA,SG,70,69,39.1,6.6,14.4,0.46,2.9,7.1,0.406,3.8,7.3,0.514,0.56,2.3,2.9,0.793,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2,18.5,,
2000,Mike Miller,5,2007-08,27,MEM,NBA,SG,70,70,35.3,5.9,11.8,0.502,2.2,5.1,0.432,3.7,6.6,0.557,0.596,2.3,3,0.774,0.7,5.9,6.7,3.4,0.5,0.2,2.6,2.1,16.4,,
2000,Mike Miller,5,2008-09,28,MIN,NBA,SF,73,47,32.3,3.6,7.5,0.482,1.2,3.1,0.378,2.5,4.4,0.554,0.559,1.5,2,0.732,1,5.6,6.6,4.5,0.4,0.4,2,1.9,9.9,,
2000,Mike Miller,5,2009-10,29,WAS,NBA,SG,54,50,33.4,4,8,0.501,1.5,3.2,0.48,2.5,4.9,0.515,0.596,1.3,1.6,0.824,1,5.2,6.2,3.9,0.7,0.2,2.1,2.4,10.9,,
2000,Mike Miller,5,2010-11,30,MIA,NBA,SG,41,2,20.4,2,4.9,0.401,1,2.9,0.364,0.9,2,0.452,0.507,0.6,0.8,0.676,0.9,3.6,4.5,1.2,0.5,0,1,2.1,5.6,,
2000,Mike Miller,5,2011-12,31,MIA,NBA,SG,39,2,19.3,2.3,5.4,0.435,1.4,3,0.453,1,2.4,0.413,0.562,0.1,0.1,0.4,0.6,2.7,3.3,1.1,0.4,0.2,0.8,1.5,6.1,,
2000,Mike Miller,5,2012-13,32,MIA,NBA,SF,59,17,15.3,1.7,3.9,0.433,1.2,3,0.417,0.5,0.9,0.482,0.591,0.1,0.2,0.727,0.3,2.4,2.7,1.7,0.4,0.1,0.6,1.1,4.8,,
2000,Mike Miller,5,2013-14,33,MEM,NBA,SF,82,4,20.8,2.6,5.4,0.481,1.3,2.8,0.459,1.3,2.6,0.505,0.602,0.6,0.7,0.821,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1,,
2000,Mike Miller,5,2014-15,34,CLE,NBA,SF,52,15,13.5,0.7,2.2,0.325,0.6,1.9,0.327,0.1,0.3,0.313,0.465,0.1,0.1,0.75,0.1,1.7,1.8,0.9,0.3,0.1,0.4,1.4,2.1,,
2000,Mike Miller,5,2015-16,35,DEN,NBA,SF,47,2,7.9,0.5,1.3,0.355,0.4,1.1,0.365,0.1,0.2,0.3,0.508,0,0,0,0.1,1,1.1,0.9,0.3,0.1,0.4,1.1,1.3,,
2000,Mike Miller,5,2016-17,36,DEN,NBA,SF,20,0,7.6,0.5,1.2,0.391,0.4,1,0.4,0.1,0.2,0.333,0.565,0.1,0.1,1,0.1,1.8,1.9,1.1,0.1,0,0.7,0.5,1.4,,
2000,Keyon Dooling,10,2000-01,20,LAC,NBA,PG,76,1,16.3,1.9,4.8,0.409,0.4,1.1,0.35,1.6,3.7,0.426,0.448,1.6,2.4,0.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9,,
2000,Keyon Dooling,10,2001-02,21,LAC,NBA,PG,14,0,11.1,1.6,4.1,0.386,0.3,1,0.286,1.3,3.1,0.419,0.421,0.7,0.9,0.833,0,0.2,0.2,0.9,0.3,0.2,0.7,1.4,4.1,,
2000,Keyon Dooling,10,2002-03,22,LAC,NBA,SG,55,1,17.6,2.3,6,0.389,0.9,2.5,0.36,1.4,3.5,0.411,0.465,0.8,1,0.772,0.2,1.1,1.3,1.6,0.4,0.1,1.1,1.7,6.4,,
2000,Keyon Dooling,10,2003-04,23,LAC,NBA,PG,58,24,19.6,2.4,6.1,0.389,0.1,0.8,0.174,2.2,5.3,0.422,0.401,1.3,1.6,0.83,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,6.2,,
2000,Keyon Dooling,10,2004-05,24,MIA,NBA,PG,74,0,16,1.9,4.7,0.403,0.3,1,0.253,1.6,3.6,0.444,0.43,1.1,1.5,0.78,0.1,1.1,1.2,1.8,0.5,0.1,0.9,1.6,5.2,,
2000,Keyon Dooling,10,2005-06,25,ORL,NBA,PG,50,7,22.7,3.6,8.1,0.44,0.3,0.9,0.302,3.3,7.2,0.456,0.456,2,2.4,0.835,0.2,1.3,1.6,2.2,1,0.1,1.6,2.3,9.4,,
2000,Keyon Dooling,10,2006-07,26,ORL,NBA,SG,66,2,21.7,2.8,6.9,0.41,0.5,1.5,0.323,2.4,5.5,0.434,0.444,1.7,2.1,0.809,0.3,1,1.3,1.7,0.8,0.2,1.1,1.9,7.9,,
2000,Keyon Dooling,10,2007-08,27,ORL,NBA,PG,72,1,18.5,2.8,5.9,0.468,0.3,0.9,0.338,2.4,5,0.492,0.494,2.3,2.7,0.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1,,
2000,Keyon Dooling,10,2008-09,28,NJN,NBA,PG,77,18,26.9,3.4,7.8,0.436,1.3,3.1,0.421,2.1,4.7,0.446,0.519,1.6,2,0.825,0.3,1.7,2,3.5,0.9,0.1,1.4,1.8,9.7,,
2000,Keyon Dooling,10,2009-10,29,NJN,NBA,PG,53,8,18.3,2.4,6.1,0.398,1.1,3,0.376,1.3,3.2,0.419,0.489,0.9,1.2,0.77,0.2,0.9,1,2.5,0.6,0,1.1,1.5,6.9,,
2000,Keyon Dooling,10,2010-11,30,MIL,NBA,PG,80,22,22,2.6,6.5,0.397,1,2.9,0.346,1.6,3.6,0.439,0.475,1,1.2,0.83,0.2,1.3,1.5,3,0.7,0.1,1.1,1.5,7.1,,
2000,Keyon Dooling,10,2011-12,31,BOS,NBA,SG,46,2,14.4,1.4,3.5,0.405,0.6,1.8,0.333,0.8,1.8,0.476,0.488,0.5,0.7,0.742,0.1,0.8,0.8,1.1,0.3,0,0.7,1.2,4,,
2000,Keyon Dooling,10,2012-13,32,MEM,NBA,PG,7,0,11.7,1.4,3,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.595,0.9,1,0.857,0,0.1,0.1,1.1,0.1,0,0.7,1.1,4.4,,
2000,Jason Collier,15,2000-01,23,HOU,NBA,C,23,0,9.7,1.2,3.1,0.38,0,0,0,1.2,3,0.386,0.38,0.7,1,0.708,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,3.1,,
2000,Jason Collier,15,2001-02,24,HOU,NBA,C,25,2,14.6,1.6,3.8,0.432,0,0,0,1.6,3.8,0.436,0.432,1,1.3,0.75,1.2,2,3.3,0.4,0.2,0.2,0.5,1.6,4.2,,
2000,Jason Collier,15,2002-03,25,HOU,NBA,C,13,3,8,1.3,2.8,0.472,0,0,0,1.3,2.8,0.472,0.472,0.2,0.2,1,0.9,1.3,2.2,0.1,0.2,0.1,0.2,0.8,2.8,,
2000,Jason Collier,15,2003-04,26,ATL,NBA,C,20,16,27.3,4,8.3,0.479,0.1,0.2,0.25,3.9,8.1,0.484,0.482,3.4,4.3,0.788,1.8,3.8,5.6,0.9,0.6,0.6,1.6,3.6,11.3,,
2000,Jason Collier,15,2004-05,27,ATL,NBA,C,70,44,13.5,2.5,5.4,0.463,0.1,0.2,0.429,2.4,5.2,0.464,0.471,0.7,1,0.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7,,
2000,Marko Jaric,30,2000-01,22,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,,
2000,Marko Jaric,30,2001-02,23,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,DNP ,,
2000,Marko Jaric,30,2002-03,24,LAC,NBA,SF,66,12,20.9,2.7,6.8,0.401,0.8,2.5,0.319,1.9,4.2,0.45,0.461,1.2,1.6,0.752,0.5,1.9,2.4,2.9,1.5,0.2,1.6,1.9,7.4,,
2000,Marko Jaric,30,2003-04,25,LAC,NBA,PG,58,50,30.3,3.2,8.2,0.388,0.9,2.6,0.34,2.3,5.6,0.41,0.441,1.3,1.7,0.733,0.8,2.3,3,4.8,1.6,0.3,2,2.3,8.5,,
2000,Marko Jaric,30,2004-05,26,LAC,NBA,PG,50,41,33.1,3.8,9.1,0.414,1.1,3,0.371,2.7,6.1,0.435,0.475,1.2,1.6,0.72,0.4,2.8,3.2,6.1,1.7,0.3,2,2.1,9.9,,
2000,Marko Jaric,30,2005-06,27,MIN,NBA,PG,75,49,28,3,7.5,0.399,0.5,1.8,0.301,2.5,5.8,0.43,0.435,1.3,1.8,0.688,0.8,2.3,3.1,3.9,1.4,0.3,1.7,2.5,7.8,,
2000,Marko Jaric,30,2006-07,28,MIN,NBA,SG,70,13,22.2,1.9,4.6,0.418,0.5,1.2,0.376,1.5,3.4,0.433,0.468,1,1.3,0.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,2.5,5.3,,
2000,Marko Jaric,30,2007-08,29,MIN,NBA,SG,75,56,29.2,3,7,0.43,0.6,1.7,0.362,2.4,5.3,0.451,0.473,1.6,2.2,0.742,0.5,2.5,3,4.1,1.3,0.4,1.7,2.4,8.3,,
2000,Marko Jaric,30,2008-09,30,MEM,NBA,SG,53,0,11.4,0.9,2.7,0.331,0.2,0.5,0.393,0.7,2.2,0.316,0.369,0.5,0.8,0.707,0.4,0.8,1.2,1.4,0.5,0.2,0.9,1.2,2.6,,
2000,Marko Jaric,30,2009-10,31,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2000,Marko Jaric,30,2010-11,32,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2000,Jabari Smith,45,2000-01,23,SAC,NBA,C,9,0,7.3,1.2,2.4,0.5,0,0,0,1.2,2.4,0.5,0.5,0.4,0.7,0.667,0.1,0.8,0.9,0.7,0.4,0,0.3,0.8,2.9,,
2000,Jabari Smith,45,2001-02,24,TOT,NBA,C,23,0,7.9,1.1,2.7,0.413,0,0.1,0,1.1,2.6,0.433,0.413,0.9,1.4,0.656,0.3,0.9,1.2,0.5,0.3,0.3,0.2,1.3,3.2,,
2000,Jabari Smith,45,2001-02,24,SAC,NBA,C,12,0,5.9,0.5,1.8,0.286,0,0.1,0,0.5,1.7,0.3,0.286,0.5,1,0.5,0.2,1,1.2,0.5,0.2,0.3,0.2,1,1.5,,
2000,Jabari Smith,45,2001-02,24,PHI,NBA,C,11,0,10,1.8,3.8,0.476,0,0.2,0,1.8,3.6,0.5,0.476,1.4,1.8,0.75,0.5,0.7,1.3,0.5,0.4,0.2,0.3,1.7,5,,
2000,Jabari Smith,45,2002-03,25,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2000,Jabari Smith,45,2003-04,26,SAC,NBA,C,31,0,5.4,0.8,2.3,0.371,0,0.1,0,0.8,2.2,0.388,0.371,0.4,0.6,0.6,0.4,0.6,1,0.4,0.1,0.2,0.2,0.8,2.1,,
2000,Jabari Smith,45,2004-05,27,NJN,NBA,PF,45,2,14.4,1.4,3.3,0.419,0,0,0.5,1.4,3.2,0.418,0.422,0.9,1.2,0.745,0.6,1.8,2.5,0.8,0.6,0.3,0.9,2.3,3.7,,
2000,Pete Mickeal,58,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2001,Kwame Brown,1,2001-02,19,WAS,NBA,PF,57,3,14.3,1.6,4.3,0.387,0,0,0,1.6,4.2,0.388,0.387,1.2,1.7,0.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,4.5,,
2001,Kwame Brown,1,2002-03,20,WAS,NBA,C,80,20,22.2,2.8,6.3,0.446,0,0,0,2.8,6.2,0.449,0.446,1.8,2.7,0.668,1.6,3.7,5.3,0.7,0.6,1,1.4,2,7.4,,
2001,Kwame Brown,1,2003-04,21,WAS,NBA,PF,74,57,30.3,3.9,8,0.489,0,0,0.5,3.9,7.9,0.489,0.49,3.1,4.5,0.683,2.4,5,7.4,1.5,0.9,0.7,1.9,1.9,10.9,,
2001,Kwame Brown,1,2004-05,22,WAS,NBA,PF,42,14,21.6,2.6,5.6,0.46,0,0,0,2.6,5.6,0.46,0.46,1.8,3.1,0.574,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7,,
2001,Kwame Brown,1,2005-06,23,LAL,NBA,C,72,49,27.5,2.8,5.4,0.526,0,0,0,2.8,5.4,0.527,0.526,1.8,3.3,0.545,2.5,4,6.6,1,0.4,0.6,1.4,2.7,7.4,,
2001,Kwame Brown,1,2006-07,24,LAL,NBA,C,41,28,27.6,3.5,5.9,0.591,0,0,0,3.5,5.9,0.593,0.591,1.4,3.3,0.44,2,4,6,1.8,1,1.2,1.9,3,8.4,,
2001,Kwame Brown,1,2007-08,25,TOT,NBA,C,38,15,18.8,1.9,3.7,0.507,0,0,0,1.9,3.7,0.507,0.507,1.1,2.6,0.408,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2,4.8,,
2001,Kwame Brown,1,2007-08,25,LAL,NBA,C,23,14,22.1,2.3,4.5,0.515,0,0,0,2.3,4.5,0.515,0.515,1.1,2.8,0.406,1.3,4.3,5.7,1.2,0.7,0.8,1.6,2.5,5.7,,
2001,Kwame Brown,1,2007-08,25,MEM,NBA,C,15,1,13.6,1.3,2.6,0.487,0,0,0,1.3,2.6,0.487,0.487,0.9,2.3,0.412,1.3,2.5,3.8,1.1,0.4,0.3,0.9,1.6,3.5,,
2001,Kwame Brown,1,2008-09,26,DET,NBA,C,58,30,17.2,1.6,2.9,0.533,0,0,0,1.6,2.9,0.533,0.533,1.1,2.1,0.516,1.6,3.4,5,0.6,0.4,0.4,0.9,2.4,4.2,,
